0,0,0,0,0,0,0,0,0,0,0,11511,10112,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11811,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11711,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11611,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,11511,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11914,12214,
0,0,0,0,0,0,0,0,0,0,0,0,0,12014,12314,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11214,10714,
0,0,0,0,0,0,0,0,0,0,0,10914,11314,11614,11614,
0,0,0,0,0,0,0,0,0,0,0,11014,11015,12211,12211,
0,0,0,0,0,0,0,0,0,0,0,11014,11015,12211,12211,
0,0,0,0,0,0,0,0,0,0,0,11214,10714,10814,10814,
0,0,0,0,0,0,0,0,0,10914,11314,11614,11614,11614,11614,
0,0,0,0,0,0,0,0,0,11014,11015,12211,12211,12211,12211,
0,0,0,0,0,0,0,0,0,11214,10714,10814,10814,10814,10814,
0,0,0,0,0,0,0,0,0,0,0,10914,11314,11614,11614,
0,0,0,0,0,0,0,0,0,0,0,11014,11015,12211,12211,
0,0,0,0,0,0,0,0,0,0,0,11014,11015,12211,12211,
0,0,0,0,0,0,0,0,0,0,0,11214,10714,10814,10814,
0,0,0,0,0,0,0,0,0,0,0,0,0,10914,11314,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,10914,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,11014,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,11014,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,11014,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,11014,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,11014,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,11014,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,11214,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11914,12214,
0,0,0,0,0,0,0,0,0,0,0,0,0,12014,12314,
0,0,0,0,0,0,0,0,0,0,0,0,0,11214,10714,
0,0,0,0,0,0,0,0,0,10914,11314,11614,11614,11614,11614,
0,0,0,0,0,0,0,0,0,11014,11015,12211,12211,12211,12211,
0,0,0,0,0,0,0,0,0,11214,10714,10814,10814,10814,10814,
0,0,0,0,0,0,0,0,0,0,0,0,0,10914,11314,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
0,0,0,0,0,0,0,0,0,0,0,0,0,11014,11015,
